KINVENT Physio 2.19.1,Devices: ,P126936 (FW 3.016) (250 Hz),P126695 (FW 3.016) (250 Hz)
Eyes Condition: ,Closed
Side: ,Left
Repetition:,1
Longitudinal Mean Cop Position (mm),-33.969
Lateral Mean Cop Position (mm),-4.404
Longitudinal Standard Deviation (mm),10.232
Lateral Standard Deviation (mm),4.956
Ellipse Surface (mm²),800.532
Total Displacement (mm),1795.871
Total Displacement AP (mm),1488.478
Total Displacement ML (mm),730.195
Mean Velocity (mm/s),59.553
Mean Velocity AP (mm/s),49.359
Mean Velocity ML (mm/s),24.214
Longitudinal Amplitude (mm/s),45.723
Lateral Amplitude (mm/s),26.596
Amplitude Ratio,0.582
Phase Plane AP (mm),55.020
Phase Plane ML (mm),25.698
Max Distance AP (mm),57.130
Max Distance ML (mm),21.252
,Heel,Tip
Weight Distribution (%),61.6,38.4

,K-Plate Left,,,,,K-Plate Left,
Time (sec),CHANNEL_1,CHANNEL_2,CHANNEL_3,CHANNEL_4,,AP COP (y),ML COP (x)
0.7758999999761581,16.953983049565409,12.873917902096853,6.908031987400228,8.757981008685050,,0.6318,0.4529,
0.7798999999761581,16.979977530966110,12.888787745508120,6.900433886002894,8.750561863583815,,0.6322,0.4528,
0.7838999999761581,17.002796855883126,12.900839743689492,6.891628566444020,8.744051986181162,,0.6327,0.4528,
0.7878999999761581,17.018641974494756,12.910122641727479,6.884159941281803,8.738136618310314,,0.6330,0.4527,
0.7918999999761581,17.024625473649117,12.914716292782092,6.879219864750649,8.733173013284269,,0.6332,0.4527,
0.7958999999761581,17.021174723717976,12.913491141242119,6.875881054043604,8.728650490392091,,0.6332,0.4527,
0.7998999999761581,17.010047628149820,12.907696272538413,6.873404492053532,8.723110750669214,,0.6332,0.4528,
0.8038999999761581,16.991459911866343,12.898116468789546,6.871529579074150,8.715294864787761,,0.6332,0.4528,
0.8078999999761581,16.966161752271848,12.884130946840820,6.869304630960212,8.705179536446405,,0.6331,0.4529,
0.8118999999761581,16.935768451378681,12.866252413038881,6.865797569304923,8.694275437389265,,0.6329,0.4530,
0.8158999999761581,16.900889747233506,12.848205252964096,6.860374807942725,8.682436610837211,,0.6328,0.4531,
0.8198999999761581,16.863148943252533,12.834141965271135,6.853715971751812,8.668493970764370,,0.6327,0.4533,
