KINVENT Physio 2.19.1,Devices: ,P126695 (FW 3.016) (250 Hz),S120647 (FW 3.012) (125 Hz),P126936 (FW 3.016) (250 Hz)
Repetition:,1
Number of Reps,Duration (sec),Pace (reps/min)
10,14.916,40.225
Body Weight (kg),51.40
Number of Reps,Duration (sec),Pace (reps/min)
10,14.916,40.225
,Left,Right
Average Distribution,48.288,51.712
Distribution/Phase,Avg Left,Avg Right
Concentric,48.144,51.856
Eccentric,46.314,53.686
Max Force Per rep (kg),1,2,3,4,5,6,7,8,9,10,Average
,74.529,85.146,85.046,83.835,87.413,82.748,88.771,85.030,91.189,82.328,84.604
Max Amplitude Per rep (°),1,2,3,4,5,6,7,8,9,10,Average
,74.494,78.020,74.186,77.142,77.997,76.438,78.955,78.636,78.276,75.743,76.989
Avg Power/Phase (W),Concentric,Eccentric
,281.507,-265.164

Baseline Quaternion
x,-0.8226612272515942
y,0.20724200384385827
z,-0.15399010754085576
w,0.5065237445562041

,K-Plate Left,,,,,K-Plate Right,,,,,K-Move,,,
Time (sec),CHANNEL_1,CHANNEL_2,CHANNEL_3,CHANNEL_4,,CHANNEL_1,CHANNEL_2,CHANNEL_3,CHANNEL_4,,CHANNEL_1,CHANNEL_2,CHANNEL_3,CHANNEL_4
6.715899999976158,8.262049674987793,10.442899703979492,4.492249965667725,3.182600021362305,,7.510799884796143,4.245600223541260,1.417549967765808,4.015100002288818,,-0.697896574315444,0.324960762782528,-0.179540211067770,0.612414315059822,
6.72,8.411250114440918,10.675700187683105,4.595950126647949,3.311300039291382,,7.526100158691406,4.258200168609619,1.469550013542175,4.040299892425537,,-0.699576486967681,0.323984818114946,-0.181798941363106,0.610340276703165,
6.724,8.510549545288086,10.761699676513672,4.633950233459473,3.321799993515015,,7.633600234985352,4.315000057220459,1.519250035285950,4.105999946594238,,-0.699576486967681,0.323984818114946,-0.181798941363106,0.610340276703165,
6.728,8.584750175476074,10.810000419616699,4.697249889373779,3.361200094223022,,7.718999862670898,4.327400207519531,1.562649965286255,4.161699771881104,,-0.701046706860207,0.323224312061140,-0.183661968651114,0.608483272011615,
6.732,8.731749534606934,10.930500030517578,4.714749813079834,3.455300092697144,,7.857600212097168,4.418799877166748,1.599050045013428,4.191400051116943,,-0.701046706860207,0.323224312061140,-0.183661968651114,0.608483272011615,
6.736,8.785750389099121,10.987799644470215,4.749750137329102,3.485500097274780,,8.120699882507324,4.609000205993652,1.653949975967407,4.282400131225586,,-0.702447301706282,0.322581916802164,-0.185522750448472,0.606649322818676,
6.74,8.837750434875488,11.059900283813477,4.759850025177002,3.512599945068359,,8.321800231933594,4.694399833679199,1.660750031471252,4.335000038146973,,-0.702447301706282,0.322581916802164,-0.185522750448472,0.606649322818676,
6.744,8.904950141906738,11.056500434875488,4.804349899291992,3.546099901199341,,8.482700347900391,4.779200077056885,1.657649993896484,4.365300178527832,,-0.703814487985356,0.322182358410433,-0.187565859125748,0.604660326530824,
6.748,8.926349639892578,11.062399864196777,4.828549861907959,3.571899890899658,,8.823499679565430,4.962399959564209,1.591850042343140,4.393599987030029,,-0.703814487985356,0.322182358410433,-0.187565859125748,0.604660326530824,
6.752,8.948650360107422,11.072400093078613,4.813749790191650,3.567100048065186,,8.980099678039551,5.055200099945068,1.563349962234497,4.388500213623047,,-0.704908353112690,0.322149648257752,-0.189639817570450,0.602764087034753,
6.756,8.989250183105469,11.114399909973145,4.792250156402588,3.556699991226196,,9.144800186157227,5.106599807739258,1.577149987220764,4.382500171661377,,-0.704908353112690,0.322149648257752,-0.189639817570450,0.602764087034753,
6.76,9.009949684143066,11.115200042724609,4.719449996948242,3.564399957656860,,9.509099960327148,5.223499774932861,1.535949945449829,4.441800117492676,,-0.705645248670982,0.322243239370163,-0.191624708779738,0.601211460895180,
6.764,9.011050224304199,11.052499771118164,4.724349975585938,3.576400041580200,,9.647299766540527,5.294400215148926,1.506950020790100,4.405700206756592,,-0.705645248670982,0.322243239370163,-0.191624708779738,0.601211460895180,
6.768,9.010849952697754,11.026399612426758,4.688350200653076,3.541300058364868,,9.796699523925781,5.391799926757813,1.472249984741211,4.428400039672852,,-0.706229881858023,0.322367496740257,-0.193792824415472,0.599750643372104,
6.772,8.981849670410156,11.005499839782715,4.603149890899658,3.485300064086914,,9.944999694824219,5.445300102233887,1.413349986076355,4.474999904632568,,-0.706229881858023,0.322367496740257,-0.193792824415472,0.599750643372104,
6.776,8.950650215148926,10.979399681091309,4.555650234222412,3.468100070953369,,10.132900238037109,5.545300006866455,1.373649954795837,4.424099922180176,,-0.706652768801557,0.322670685577148,-0.195927910848888,0.598404123975855,
6.78,8.916749954223633,10.936499595642090,4.488850116729736,3.394399881362915,,10.231100082397461,5.622900009155273,1.342650055885315,4.388199806213379,,-0.706652768801557,0.322670685577148,-0.195927910848888,0.598404123975855,
6.784,8.857049942016602,10.872200012207031,4.361249923706055,3.278700113296509,,10.333499908447266,5.659999847412109,1.345350027084351,4.396699905395508,,-0.706863167499096,0.323279575741211,-0.197819145657937,0.597211178861489,
6.788,8.813549995422363,10.872699737548828,4.304249763488770,3.190500020980835,,10.441499710083008,5.647299766540527,1.282150030136108,4.384900093078613,,-0.706863167499096,0.323279575741211,-0.197819145657937,0.597211178861489,
6.792,8.787050247192383,10.833999633789063,4.253149986267090,3.155100107192993,,10.442399978637695,5.658299922943115,1.277150034904480,4.359300136566162,,-0.706869525228410,0.324259075449091,-0.199713071975421,0.596026328801953,
6.796,8.740349769592285,10.801199913024902,4.217549800872803,3.124099969863892,,10.430600166320801,5.644299983978271,1.266649961471558,4.325699806213379,,-0.706869525228410,0.324259075449091,-0.199713071975421,0.596026328801953,
6.799899999976158,8.729849815368652,10.796500205993652,4.138949871063232,2.994299888610840,,10.349300384521484,5.623000144958496,1.200250029563904,4.256700038909912,,-0.706721278997331,0.325420779805179,-0.201301272024286,0.595022877601199,
6.803899999976158,8.686949729919434,10.773500442504883,4.094449996948242,2.942600011825562,,10.297499656677246,5.602700233459473,1.176650047302246,4.214099884033203,,-0.706721278997331,0.325420779805179,-0.201301272024286,0.595022877601199,
6.807899999976158,8.663949966430664,10.770000457763672,4.032949924468994,2.929399967193604,,10.227100372314453,5.564899921417236,1.163050055503845,4.155600070953369,,-0.706534537675259,0.326487256880909,-0.202154756924579,0.594378932044549,
6.811899999976158,8.572050094604492,10.723699569702148,3.996150016784668,2.850300073623657,,10.117600440979004,5.465600013732910,1.138949990272522,4.067900180816650,,-0.706534537675259,0.326487256880909,-0.202154756924579,0.594378932044549,
6.815899999976158,8.482449531555176,10.662500381469727,3.959350109100342,2.818500041961670,,10.054400444030762,5.440599918365479,1.115249991416931,4.041100025177002,,-0.706415046629397,0.327281935458316,-0.202338607990362,0.594014881738220,
6.819899999976158,8.410349845886230,10.579400062561035,3.940449953079224,2.803900003433228,,9.998800277709961,5.413700103759766,1.074949979782104,4.035999774932861,,-0.706415046629397,0.327281935458316,-0.202338607990362,0.594014881738220,
6.823899999976158,8.314149856567383,10.470000267028809,3.871449947357178,2.707200050354004,,9.983499526977539,5.412600040435791,1.083449959754944,4.031300067901611,,-0.706475612787144,0.327770015177067,-0.201789137835267,0.593861892488878,
6.827899999976158,8.249549865722656,10.439900398254395,3.870650053024292,2.700099945068359,,9.925200462341309,5.429999828338623,1.099550008773804,4.048299789428711,,-0.706475612787144,0.327770015177067,-0.201789137835267,0.593861892488878,
6.831899999976158,8.202949523925781,10.386799812316895,3.856750011444092,2.683700084686279,,9.933600425720215,5.427000045776367,1.102550029754639,4.096899986267090,,-0.706631606558066,0.328015742734996,-0.200538839366548,0.593956306764839,
6.835899999976158,8.133850097656250,10.246399879455566,3.815150022506714,2.651499986648560,,9.924500465393066,5.409500122070313,1.175850033760071,4.109099864959717,,-0.706631606558066,0.328015742734996,-0.200538839366548,0.593956306764839,
6.839899999976158,8.100350379943848,10.178600311279297,3.803250074386597,2.652600049972534,,9.918000221252441,5.406199932098389,1.230849981307983,4.115099906921387,,-0.706721309276069,0.328045401105863,-0.198829266741529,0.594412529290063,
6.843899999976158,8.040450096130371,10.114999771118164,3.782649993896484,2.635900020599365,,9.882300376892090,5.396100044250488,1.248550057411194,4.124800205230713,,-0.706721309276069,0.328045401105863,-0.198829266741529,0.594412529290063,
6.847899999976158,7.981349945068359,10.089500427246094,3.821350097656250,2.620899915695190,,9.849200248718262,5.381499767303467,1.292250037193298,4.173999786376953,,-0.706627988716699,0.327922507504575,-0.196539874204696,0.595357122047394,
6.851899999976158,7.873650074005127,9.969699859619141,3.806449890136719,2.681699991226196,,9.789299964904785,5.401299953460693,1.346650004386902,4.226200103759766,,-0.706627988716699,0.327922507504575,-0.196539874204696,0.595357122047394,
6.855899999976158,7.813650131225586,9.899600028991699,3.815449953079224,2.680700063705444,,9.803099632263184,5.384900093078613,1.358649969100952,4.264900207519531,,-0.706354203419365,0.327739805163990,-0.193915515598472,0.596639649032127,
6.859899999976158,7.761549949645996,9.826800346374512,3.835949897766113,2.688800096511841,,9.784700393676758,5.371500015258789,1.377150058746338,4.320000171661377,,-0.706354203419365,0.327739805163990,-0.193915515598472,0.596639649032127,
6.863899999976158,7.681650161743164,9.686699867248535,3.807349920272827,2.728800058364868,,9.701899528503418,5.388700008392334,1.472249984741211,4.360000133514404,,-0.705954197033129,0.327585697343663,-0.191228990083416,0.598071260559322,
6.867899999976158,7.641349792480469,9.627099990844727,3.822449922561646,2.717099905014038,,9.698300361633301,5.388100147247314,1.463050007820129,4.373400211334229,,-0.705954197033129,0.327585697343663,-0.191228990083416,0.598071260559322,
6.871899999976158,7.586649894714355,9.581999778747559,3.840349912643433,2.709500074386597,,9.690500259399414,5.374499797821045,1.482849955558777,4.387300014495850,,-0.705407231673302,0.327464722499547,-0.188055696182871,0.599782310464455,
6.875899999976158,7.437849998474121,9.430299758911133,3.845350027084351,2.768100023269653,,9.657699584960938,5.344099998474121,1.551749944686890,4.423799991607666,,-0.705407231673302,0.327464722499547,-0.188055696182871,0.599782310464455,
6.88,7.389649868011475,9.338500022888184,3.813950061798096,2.770999908447266,,9.680199623107910,5.359200000762939,1.571349978446960,4.445499897003174,,-0.704766305344396,0.327434187417833,-0.184729158024060,0.601582878402491,
6.884,7.327549934387207,9.259400367736816,3.782749891281128,2.776700019836426,,9.703599929809570,5.390999794006348,1.570150017738342,4.455999851226807,,-0.704766305344396,0.327434187417833,-0.184729158024060,0.601582878402491,
6.888,7.260250091552734,9.173800468444824,3.773750066757202,2.783900022506714,,9.701399803161621,5.411399841308594,1.579749941825867,4.468200206756592,,-0.704002817454874,0.327525500126830,-0.181585606201513,0.603383028606742,
6.892,7.051449775695801,8.938899993896484,3.746850013732910,2.736799955368042,,9.802000045776367,5.375199794769287,1.535050034523010,4.443500041961670,,-0.704002817454874,0.327525500126830,-0.181585606201513,0.603383028606742,
6.896,6.945950031280518,8.843600273132324,3.705149888992310,2.715399980545044,,9.822199821472168,5.363200187683105,1.515650033950806,4.438600063323975,,-0.702900558691483,0.327829011873216,-0.178105577480180,0.605546756059240,
6.9,6.825150012969971,8.716099739074707,3.669349908828735,2.703900098800659,,9.826600074768066,5.365099906921387,1.454849958419800,4.400800228118896,,-0.702900558691483,0.327829011873216,-0.178105577480180,0.605546756059240,
6.904,6.623149871826172,8.466699600219727,3.635649919509888,2.618400096893311,,9.814499855041504,5.344799995422363,1.394250035285950,4.343500137329102,,-0.701523418024973,0.328468114508321,-0.174564490847124,0.607832336398981,
6.908,6.516049861907959,8.338500022888184,3.594350099563599,2.580300092697144,,9.803799629211426,5.296899795532227,1.346650004386902,4.318900108337402,,-0.701523418024973,0.328468114508321,-0.174564490847124,0.607832336398981,
6.912,6.423950195312500,8.248700141906738,3.593950033187866,2.562999963760376,,9.748700141906738,5.240900039672852,1.306249976158142,4.260799884796143,,-0.699995235206303,0.329443630991500,-0.171298480848105,0.609997155744151,
6.916,6.222549915313721,8.009099960327148,3.516449928283691,2.515399932861328,,9.546999931335449,5.131100177764893,1.215350031852722,4.165500164031982,,-0.699995235206303,0.329443630991500,-0.171298480848105,0.609997155744151,
6.92,6.080850124359131,7.910200119018555,3.491250038146973,2.484499931335449,,9.410300254821777,5.066299915313721,1.178249955177307,4.120500087738037,,-0.698135493034446,0.330878869360004,-0.168125040703216,0.612226618541879,
6.924,5.976349830627441,7.813600063323975,3.477649927139282,2.450299978256226,,9.279000282287598,4.976200103759766,1.143350005149841,4.063799858093262,,-0.698135493034446,0.330878869360004,-0.168125040703216,0.612226618541879,
6.928,5.864250183105469,7.679900169372559,3.444149971008301,2.405999898910522,,8.932499885559082,4.809100151062012,1.073150038719177,3.913599967956543,,-0.695603647002822,0.333107261309867,-0.164829346617920,0.614791184524716,
6.932,5.571050167083740,7.383600234985352,3.306649923324585,2.363300085067749,,8.720399856567383,4.647600173950195,1.042449951171875,3.825200080871582,,-0.695603647002822,0.333107261309867,-0.164829346617920,0.614791184524716,
6.936,5.455349922180176,7.234099864959717,3.261250019073486,2.304300069808960,,8.484700202941895,4.548600196838379,0.999050021171570,3.719000101089478,,-0.692616548480044,0.335703107877527,-0.161564750282148,0.617602163101593,
6.94,5.314249992370605,7.081999778747559,3.205250024795532,2.292200088500977,,8.032199859619141,4.361100196838379,0.935150027275085,3.618799924850464,,-0.692616548480044,0.335703107877527,-0.161564750282148,0.617602163101593,
6.944,5.030550003051758,6.738699913024902,3.102449893951416,2.193000078201294,,7.846700191497803,4.267499923706055,0.967850029468536,3.581599950790405,,-0.689599780049667,0.337963708809967,-0.158208765258341,0.620597075912108,
6.948,4.892650127410889,6.601500034332275,3.042949914932251,2.187700033187866,,7.692800045013428,4.192100048065186,0.972050011157990,3.556499958038330,,-0.689599780049667,0.337963708809967,-0.158208765258341,0.620597075912108,
6.952,4.738850116729736,6.458799839019775,2.990050077438354,2.200299978256226,,7.552700042724609,4.124499797821045,0.956650018692017,3.523400068283081,,-0.686211120949991,0.340068958005148,-0.154119019826438,0.624227808223754,
6.956,4.570049762725830,6.306000232696533,2.967449903488159,2.143100023269653,,7.420300006866455,4.098800182342529,1.060649991035461,3.560100078582764,,-0.686211120949991,0.340068958005148,-0.154119019826438,0.624227808223754,
6.959899999976158,4.500949859619141,6.229700088500977,2.946549892425537,2.162600040435791,,7.369900226593018,4.080299854278564,1.134449958801270,3.601200103759766,,-0.682852622916295,0.342021423241248,-0.149785058023382,0.627888709000217,
6.963899999976158,4.485549926757813,6.188799858093262,2.953249931335449,2.194600105285645,,7.328199863433838,4.074999809265137,1.169549942016602,3.633599996566772,,-0.682852622916295,0.342021423241248,-0.149785058023382,0.627888709000217,
6.967899999976158,4.490049839019775,6.199600219726563,2.967849969863892,2.194099903106689,,7.243999958038330,4.068500041961670,1.257449984550476,3.704099893569946,,-0.679797604401790,0.343973010065660,-0.145603338747517,0.631120738901415,
6.971899999976158,4.509749889373779,6.205599784851074,3.048549890518188,2.273799896240234,,7.203199863433838,4.039800167083740,1.320649981498718,3.738600015640259,,-0.679797604401790,0.343973010065660,-0.145603338747517,0.631120738901415,
6.975899999976158,4.532949924468994,6.253200054168701,3.103450059890747,2.298399925231934,,7.147699832916260,4.041699886322021,1.332749962806702,3.755899906158447,,-0.676107337579063,0.346659892008693,-0.141209201542761,0.634602147585945,
6.979899999976158,4.532949924468994,6.266399860382080,3.150249958038330,2.323699951171875,,7.038799762725830,4.015799999237061,1.402449965476990,3.808799982070923,,-0.676107337579063,0.346659892008693,-0.141209201542761,0.634602147585945,
6.983899999976158,4.543049812316895,6.250699996948242,3.144750118255615,2.349100112915039,,6.985499858856201,3.955800056457520,1.388049960136414,3.792000055313110,,-0.671957555829046,0.349803683573101,-0.137089351475342,0.638173514848814,
6.987899999976158,4.505149841308594,6.203499794006348,3.118649959564209,2.325500011444092,,6.917500019073486,3.917099952697754,1.364850044250488,3.764300107955933,,-0.671957555829046,0.349803683573101,-0.137089351475342,0.638173514848814,
6.991899999976158,4.469349861145020,6.197299957275391,3.092250108718872,2.295300006866455,,6.771299839019775,3.890100002288818,1.383550047874451,3.758100032806396,,-0.667923808158392,0.352791703477612,-0.133365029774841,0.641555985337920,
6.995899999976158,4.360050201416016,6.037899971008301,3.018949985504150,2.235100030899048,,6.689000129699707,3.875200033187866,1.413849949836731,3.737299919128418,,-0.667923808158392,0.352791703477612,-0.133365029774841,0.641555985337920,
7,4.276949882507324,5.930900096893311,2.968849897384644,2.217799901962280,,6.666800022125244,3.863100051879883,1.428150057792664,3.714299917221069,,-0.663930193747374,0.355571164667923,-0.129459521115898,0.644947680278706,
7.004,4.205949783325195,5.826200008392334,2.920350074768066,2.173700094223022,,6.677800178527832,3.883399963378906,1.485049962997437,3.756900072097778,,-0.659697817177238,0.358384135229104,-0.124975136997631,0.648588916110782,
7.008,4.055650234222412,5.680600166320801,2.812150001525879,2.158099889755249,,6.713300228118896,3.928400039672852,1.515450000762939,3.810400009155273,,-0.659697817177238,0.358384135229104,-0.124975136997631,0.648588916110782,
7.012,4.059750080108643,5.637300014495850,2.774349927902222,2.154400110244751,,6.755899906158447,3.984800100326538,1.580950021743774,3.844399929046631,,-0.655274062817968,0.361284260427512,-0.120397567780582,0.652313717044909,
7.016,4.023849964141846,5.567100048065186,2.795550107955933,2.121200084686279,,6.788599967956543,4.030000209808350,1.637249946594238,3.888900041580200,,-0.655274062817968,0.361284260427512,-0.120397567780582,0.652313717044909,
7.02,3.948750019073486,5.499800205230713,2.795850038528442,2.098200082778931,,6.776899814605713,4.034900188446045,1.677549958229065,3.932899951934814,,-0.650728898598256,0.364184783180423,-0.116308405991837,0.655978189028745,
7.024,3.816250085830688,5.382900238037109,2.698250055313110,2.135799884796143,,6.768799781799316,4.058499813079834,1.706650018692017,3.940799951553345,,-0.650728898598256,0.364184783180423,-0.116308405991837,0.655978189028745,
7.028,3.733949899673462,5.264400005340576,2.651249885559082,2.133899927139282,,6.790699958801270,4.052800178527832,1.739549994468689,3.977499961853027,,-0.645381598391012,0.367690807084452,-0.112187201763151,0.660030634529835,
7.032,3.617850065231323,5.149199962615967,2.571150064468384,2.085099935531616,,6.824600219726563,4.100399971008301,1.777549982070923,4.021999835968018,,-0.645381598391012,0.367690807084452,-0.112187201763151,0.660030634529835,
7.036,3.421550035476685,4.875400066375732,2.424750089645386,2.011399984359741,,6.843900203704834,4.124100208282471,1.839650034904480,4.064799785614014,,-0.639608439191705,0.371746845967848,-0.108493558608957,0.663992786119569,
7.04,3.300450086593628,4.735099792480469,2.349250078201294,2.009399890899658,,6.852399826049805,4.132599830627441,1.852149963378906,4.084199905395508,,-0.639608439191705,0.371746845967848,-0.108493558608957,0.663992786119569,
7.044,3.159049987792969,4.546899795532227,2.296550035476685,1.994300007820129,,6.800000190734863,4.147500038146973,1.869549989700317,4.126900196075439,,-0.639608439191705,0.371746845967848,-0.108493558608957,0.663992786119569,
7.048,2.963049888610840,4.338600158691406,2.210050106048584,1.915099978446960,,6.733200073242188,4.155499935150146,1.910850048065186,4.136199951171875,,-0.633630420692423,0.376052116548119,-0.105594897196599,0.667750390364619,
7.052,2.899049997329712,4.295700073242188,2.171849966049194,1.900400042533875,,6.689799785614014,4.159299850463867,1.967350006103516,4.118100166320801,,-0.633630420692423,0.376052116548119,-0.105594897196599,0.667750390364619,
7.056,2.881550073623657,4.275400161743164,2.141849994659424,1.885699987411499,,6.614299774169922,4.117599964141846,2.050050020217896,4.183599948883057,,-0.626734969149358,0.381058279353277,-0.102817983592919,0.671841819772788,
7.06,2.893650054931641,4.275700092315674,2.144249916076660,1.925500035285950,,6.596199989318848,4.143400192260742,2.095149993896484,4.209499835968018,,-0.626734969149358,0.381058279353277,-0.102817983592919,0.671841819772788,
7.064,3.082950115203857,4.488200187683105,2.284650087356567,1.968000054359436,,6.588799953460693,4.211999893188477,2.140549898147583,4.219699859619141,,-0.619867299271509,0.386184865589172,-0.100071137527019,0.675686180191581,
7.068,3.211849927902222,4.670300006866455,2.388649940490723,2.045700073242188,,6.562200069427490,4.200200080871582,2.202950000762939,4.262899875640869,,-0.619867299271509,0.386184865589172,-0.100071137527019,0.675686180191581,
7.072,3.405649900436401,4.856599807739258,2.529949903488159,2.109299898147583,,6.622399806976318,4.270699977874756,2.381150007247925,4.441599845886230,,-0.613730840760082,0.390883371877430,-0.097140987873662,0.679010317059725,
7.076,3.748450040817261,5.230000019073486,2.824249982833862,2.289400100708008,,6.746900081634521,4.340799808502197,2.449249982833862,4.517000198364258,,-0.613730840760082,0.390883371877430,-0.097140987873662,0.679010317059725,
7.079899999976158,3.859950065612793,5.401299953460693,2.924849987030029,2.350699901580811,,6.924300193786621,4.407800197601318,2.545249938964844,4.689199924468994,,-0.607416282697144,0.395615599286694,-0.093173989402320,0.682492605635142,
7.0838999999761585,3.915849924087524,5.458399772644043,2.998549938201904,2.362299919128418,,7.418900012969971,4.720099925994873,2.765150070190430,5.034999847412109,,-0.607416282697144,0.395615599286694,-0.093173989402320,0.682492605635142,
7.087899999976158,3.947649955749512,5.419499874114990,3.094449996948242,2.459000110626221,,7.635900020599365,4.833399772644043,2.871949911117554,5.187600135803223,,-0.601191688291258,0.400285810631409,-0.088779461964530,0.685851099597413,
7.0918999999761585,3.930550098419189,5.354800224304199,3.100549936294556,2.500499963760376,,7.793499946594238,4.929399967193604,2.924949884414673,5.331200122833252,,-0.601191688291258,0.400285810631409,-0.088779461964530,0.685851099597413,
7.095899999976158,3.867850065231323,5.291100025177002,3.056849956512451,2.495500087738037,,8.013899803161621,4.992899894714355,3.009150028228760,5.467800140380859,,-0.595452453036081,0.404984575459422,-0.084842284836262,0.688595853510998,
7.0998999999761585,3.834549903869629,5.292600154876709,3.028049945831299,2.483500003814697,,8.084500312805176,5.026800155639648,3.050450086593628,5.507800102233887,,-0.595452453036081,0.404984575459422,-0.084842284836262,0.688595853510998,
7.103899999976158,3.971149921417236,5.402999877929688,3.192749977111816,2.591399908065796,,8.112299919128418,5.058000087738037,3.074350118637085,5.545599937438965,,-0.589557976427916,0.409376265441767,-0.081148910825232,0.691520560507306,
7.1078999999761585,4.108250141143799,5.534399986267090,3.257649898529053,2.638700008392334,,8.199999809265137,5.133200168609619,3.115149974822998,5.684199810028076,,-0.589557976427916,0.409376265441767,-0.081148910825232,0.691520560507306,
7.111899999976158,4.250549793243408,5.748000144958496,3.368249893188477,2.709399938583374,,8.348699569702148,5.188199996948242,3.134150028228760,5.705999851226807,,-0.582662331573376,0.412856485518784,-0.076968070407922,0.695764500063368,
7.1158999999761585,4.602149963378906,6.200500011444092,3.643349885940552,2.849999904632568,,8.535799980163574,5.258999824523926,3.198549985885620,5.783999919891357,,-0.582662331573376,0.412856485518784,-0.076968070407922,0.695764500063368,
7.119899999976158,4.734350204467773,6.380099773406982,3.770550012588501,2.941200017929077,,8.979499816894531,5.486899852752686,3.329449892044067,6.045499801635742,,-0.575644685923831,0.415482279406587,-0.072207365438224,0.700527416005494,
7.1238999999761585,4.922949790954590,6.544199943542480,3.855249881744385,2.984200000762939,,9.131600379943848,5.552599906921387,3.406549930572510,6.128499984741211,,-0.575644685923831,0.415482279406587,-0.072207365438224,0.700527416005494,
7.127899999976158,5.099450111389160,6.714600086212158,3.985949993133545,3.083600044250488,,9.252200126647949,5.595300197601318,3.469350099563599,6.209099769592285,,-0.569056195251674,0.417682242208217,-0.067507900026639,0.705048601453618,
7.1318999999761585,5.175449848175049,6.769199848175049,4.020450115203857,3.108000040054321,,9.342900276184082,5.622099876403809,3.432149887084961,6.270100116729736,,-0.569056195251674,0.417682242208217,-0.067507900026639,0.705048601453618,
7.135899999976158,5.221149921417236,6.810800075531006,4.060050010681152,3.178200006484985,,9.362299919128418,5.640200138092041,3.499850034713745,6.326300144195557,,-0.561491139094035,0.420126482268099,-0.062655794573326,0.710088832117671,
7.1398999999761585,5.264249801635742,6.846099853515625,4.137750148773193,3.191600084304810,,9.317299842834473,5.625199794769287,3.470949888229370,6.332499980926514,,-0.561491139094035,0.420126482268099,-0.062655794573326,0.710088832117671,
7.143899999976158,5.398250102996826,7.063300132751465,4.238249778747559,3.256799936294556,,9.285099983215332,5.616000175476074,3.451649904251099,6.351099967956543,,-0.553759519287652,0.422438096774851,-0.057802178535730,0.715202774015217,
7.1478999999761585,5.472849845886230,7.133900165557861,4.324550151824951,3.302900075912476,,9.399499893188477,5.688700199127197,3.535150051116943,6.436299800872803,,-0.553759519287652,0.422438096774851,-0.057802178535730,0.715202774015217,
7.151899999976158,5.507850170135498,7.181099891662598,4.374750137329102,3.366300106048584,,9.495800018310547,5.702199935913086,3.552949905395508,6.472199916839600,,-0.546527263791162,0.424330750265374,-0.053071862392943,0.719995041733365,
7.1558999999761586,5.567450046539307,7.196000099182129,4.411349773406982,3.399600028991699,,9.556099891662598,5.687699794769287,3.590850114822388,6.504899978637695,,-0.546527263791162,0.424330750265374,-0.053071862392943,0.719995041733365,
7.16,5.578949928283691,7.207600116729736,4.426549911499023,3.386600017547607,,9.659299850463867,5.810500144958496,3.620749950408936,6.573299884796143,,-0.538813625375245,0.426442525481070,-0.047518143002507,0.724918722375428,
7.164,5.589950084686279,7.237500190734863,4.427649974822998,3.391900062561035,,9.812899589538574,5.856200218200684,3.655450105667114,6.618500232696533,,-0.538813625375245,0.426442525481070,-0.047518143002507,0.724918722375428,
7.168,5.686950206756592,7.328000068664551,4.436049938201904,3.424000024795532,,9.962300300598145,5.939499855041504,3.714349985122681,6.699600219726563,,-0.531546975646416,0.428698419182707,-0.041505648899301,0.729309185107791,
7.172,5.695650100708008,7.382199764251709,4.452350139617920,3.434000015258789,,10.294199943542480,6.107800006866455,3.793349981307983,6.895199775695801,,-0.531546975646416,0.428698419182707,-0.041505648899301,0.729309185107791,
7.176,5.749849796295166,7.427199840545654,4.480050086975098,3.440599918365479,,10.372200012207031,6.146999835968018,3.788450002670288,6.920700073242188,,-0.524924107879300,0.430865032269765,-0.035798603403629,0.733123658109102,
7.18,5.886950016021729,7.536600112915039,4.513850212097168,3.422800064086914,,10.420299530029297,6.196300029754639,3.819149971008301,6.949399948120117,,-0.524924107879300,0.430865032269765,-0.035798603403629,0.733123658109102,
7.184,5.909550189971924,7.634699821472168,4.547550201416016,3.415499925613403,,10.438899993896484,6.212200164794922,3.865950107574463,6.979499816894531,,-0.518080397490543,0.432964573468328,-0.030121663072760,0.737019415610074,
7.188,6.006149768829346,7.737599849700928,4.576149940490723,3.430500030517578,,10.557999610900879,6.301400184631348,3.887049913406372,7.034699916839600,,-0.518080397490543,0.432964573468328,-0.030121663072760,0.737019415610074,
7.192,6.082749843597412,7.847400188446045,4.657949924468994,3.424400091171265,,10.714900016784668,6.366499900817871,3.899450063705444,7.090499877929688,,-0.510758605894286,0.434645319380163,-0.023834994694278,0.741356838813575,
7.196,6.252649784088135,8.095999717712402,4.760849952697754,3.433099985122681,,10.893799781799316,6.449999809265137,3.964250087738037,7.136000156402588,,-0.510758605894286,0.434645319380163,-0.023834994694278,0.741356838813575,
7.2,6.271949768066406,8.178700447082520,4.800250053405762,3.448600053787231,,11.181599617004395,6.614399909973145,4.082049846649170,7.305500030517578,,-0.503558870666644,0.435746276083536,-0.017487226235878,0.745785946817016,
7.204,6.281949996948242,8.247699737548828,4.835149765014648,3.450900077819824,,11.319100379943848,6.696499824523926,4.173850059509277,7.390100002288818,,-0.503558870666644,0.435746276083536,-0.017487226235878,0.745785946817016,
7.208,6.252349853515625,8.300399780273438,4.840750217437744,3.411400079727173,,11.449600219726563,6.777599811553955,4.196350097656250,7.488900184631348,,-0.497115445019613,0.436658345345977,-0.011780131486130,0.749686347038296,
7.212,6.228449821472168,8.283399581909180,4.866449832916260,3.391400098800659,,11.722499847412109,6.954999923706055,4.280149936676025,7.589200019836426,,-0.497115445019613,0.436658345345977,-0.011780131486130,0.749686347038296,
