KINVENT Physio 2.19.1,Devices: ,P126936 (FW 3.016) (250 Hz),P126695 (FW 3.016) (250 Hz)
Body Weight (kg),24.09
Repetition,1
Number of Reps,Pace (reps/min)
1,12.000
Max Strength (kg),Max Left Strength,Max Right Strength
37.002,18.642,18.361
Intensity Distribution (%),Left,Right
Low,50.541,49.459
Medium,49.765,50.235
High,51.017,48.983
,K-Plate Left,,,,,K-Plate Right,,,
Time (sec),CHANNEL_1,CHANNEL_2,CHANNEL_3,CHANNEL_4,,CHANNEL_1,CHANNEL_2,CHANNEL_3,CHANNEL_4
3.519899999976158,3.453749895095825,3.326900005340576,2.897949934005737,2.647200107574463,,3.335099935531616,3.351200103759766,2.536350011825562,2.877899885177612,
3.523899999976158,3.479249954223633,3.332700014114380,2.914050102233887,2.648900032043457,,3.366199970245361,3.359400033950806,2.539750099182129,2.857599973678589,
3.527899999976158,3.508650064468384,3.338200092315674,2.905250072479248,2.654500007629395,,3.342900037765503,3.349800109863281,2.533550024032593,2.857300043106079,
3.531899999976158,3.497849941253662,3.356800079345703,2.902450084686279,2.647799968719482,,3.326499938964844,3.325900077819824,2.510649919509888,2.853199958801270,
3.535899999976158,3.482450008392334,3.298199892044067,2.898449897766113,2.625299930572510,,3.343600034713745,3.307100057601929,2.488850116729736,2.867199897766113,
3.539899999976158,3.479949951171875,3.289099931716919,2.880549907684326,2.622100114822388,,3.321399927139282,3.328399896621704,2.518349885940552,2.861200094223022,
3.543899999976158,3.461349964141846,3.295799970626831,2.881649971008301,2.635699987411499,,3.319700002670288,3.340300083160400,2.532749891281128,2.858099937438965,
3.547899999976158,3.473050117492676,3.318399906158447,2.874449968338013,2.647900104522705,,3.333199977874756,3.338099956512451,2.521850109100342,2.864900112152100,
3.551899999976158,3.497649908065796,3.332900047302246,2.908050060272217,2.646899938583374,,3.344000101089478,3.342099905014038,2.509150028228760,2.871599912643433,
3.555899999976158,3.498250007629395,3.359999895095825,2.909849882125854,2.624900102615356,,3.321199893951416,3.344300031661987,2.505350112915039,2.866100072860718,
3.559899999976158,3.458650112152100,3.354500055313110,2.914949893951416,2.613100051879883,,3.331899881362915,3.329600095748901,2.506350040435791,2.865799903869629,
3.563899999976158,3.478349924087524,3.365700006484985,2.896250009536743,2.618700027465820,,3.322099924087524,3.288199901580811,2.520450115203857,2.902299880981445,
3.567899999976158,3.471349954605103,3.358200073242188,2.862849950790405,2.588900089263916,,3.351399898529053,3.302599906921387,2.551749944686890,2.862799882888794,
3.571899999976158,3.454149961471558,3.359400033950806,2.901750087738037,2.612600088119507,,3.321899890899658,3.348099946975708,2.559550046920776,2.855099916458130,
3.575899999976158,3.445349931716919,3.393399953842163,2.899349927902222,2.635900020599365,,3.277199983596802,3.339499950408936,2.541749954223633,2.832499980926514,
3.579899999976158,3.458050012588501,3.373899936676025,2.919450044631958,2.615700006484985,,3.305200099945068,3.319600105285645,2.525350093841553,2.840300083160400,
3.583899999976158,3.476249933242798,3.347399950027466,2.918750047683716,2.593800067901611,,3.334899902343750,3.334599971771240,2.525850057601929,2.872200012207031,
3.587899999976158,3.481349945068359,3.384000062942505,2.949749946594238,2.611799955368042,,3.326999902725220,3.330399990081787,2.538549900054932,2.892199993133545,
3.591899999976158,3.512449979782104,3.371000051498413,2.965549945831299,2.599100112915039,,3.326600074768066,3.332999944686890,2.568350076675415,2.857599973678589,
3.595899999976158,3.506150007247925,3.374099969863892,2.935950040817261,2.604199886322021,,3.331099987030029,3.342799901962280,2.543250083923340,2.859499931335449,
3.6,3.506850004196167,3.374500036239624,2.933549880981445,2.640599966049194,,3.342200040817261,3.354799985885620,2.542550086975098,2.859699964523315,
3.604,3.484450101852417,3.357899904251099,2.930649995803833,2.658499956130981,,3.311500072479248,3.336699962615967,2.548350095748901,2.857700109481812,
3.608,3.492150068283081,3.353800058364868,2.914649963378906,2.636199951171875,,3.287800073623657,3.320199966430664,2.558049917221069,2.874200105667114,
3.612,3.500449895858765,3.351200103759766,2.923350095748901,2.648600101470947,,3.314399957656860,3.332499980926514,2.522749900817871,2.859100103378296,
3.616,3.493949890136719,3.374799966812134,2.923850059509277,2.674099922180176,,3.330699920654297,3.319999933242798,2.530050039291382,2.867000102996826,
3.62,3.512049913406372,3.369899988174438,2.916150093078613,2.637000083923340,,3.334700107574463,3.374599933624268,2.516550064086914,2.876699924468994,
3.624,3.503350019454956,3.356499910354614,2.925750017166138,2.612499952316284,,3.330499887466431,3.350500106811523,2.517250061035156,2.875799894332886,
3.628,3.508450031280518,3.389400005340576,2.951649904251099,2.660300016403198,,3.325099945068359,3.328200101852417,2.506050109863281,2.884999990463257,
3.632,3.504050016403198,3.369499921798706,2.939749956130981,2.657799959182739,,3.356600046157837,3.344799995422363,2.509249925613403,2.893899917602539,
3.636,3.492150068283081,3.367899894714355,2.929749965667725,2.607800006866455,,3.348599910736084,3.348299980163574,2.524749994277954,2.908299922943115,
3.64,3.501450061798096,3.378900051116943,2.925149917602539,2.644200086593628,,3.343300104141235,3.323199987411499,2.510950088500977,2.907299995422363,
3.644,3.482150077819824,3.374500036239624,2.951649904251099,2.624399900436401,,3.313400030136108,3.334599971771240,2.542949914932251,2.916399955749512,
3.648,3.456749916076660,3.372999906539917,2.948649883270264,2.605799913406372,,3.314899921417236,3.335599899291992,2.558449983596802,2.906300067901611,
3.652,3.468149900436401,3.407000064849854,2.945349931716919,2.605799913406372,,3.371999979019165,3.354700088500977,2.543149948120117,2.914400100708008,
3.656,3.504549980163574,3.369299888610840,2.926249980926514,2.611799955368042,,3.339600086212158,3.326299905776978,2.531949996948242,2.921499967575073,
3.66,3.491650104522705,3.355200052261353,2.924050092697144,2.610599994659424,,3.329299926757813,3.338999986648560,2.539849996566772,2.901099920272827,
3.664,3.493149995803833,3.366800069808960,2.914949893951416,2.621999979019165,,3.357700109481812,3.368700027465820,2.571449995040894,2.922899961471558,
3.668,3.490950107574463,3.391200065612793,2.976850032806396,2.600199937820435,,3.371799945831299,3.372600078582764,2.564650058746338,2.923399925231934,
3.672,3.490649938583374,3.388600111007690,2.950050115585327,2.613100051879883,,3.361599922180176,3.361500024795532,2.555350065231323,2.908099889755249,
3.676,3.504250049591064,3.381599903106689,2.932149887084961,2.653000116348267,,3.335700035095215,3.343400001525879,2.550950050354004,2.896199941635132,
3.679899999976158,3.493149995803833,3.378499984741211,2.932349920272827,2.612499952316284,,3.354799985885620,3.353800058364868,2.560849905014038,2.922899961471558,
3.683899999976158,3.505949974060059,3.403199911117554,2.942250013351440,2.606600046157837,,3.355900049209595,3.338999986648560,2.558449983596802,2.908099889755249,
3.687899999976158,3.526249885559082,3.412400007247925,2.950050115585327,2.631799936294556,,3.355600118637085,3.336699962615967,2.561749935150146,2.907900094985962,
3.691899999976158,3.518650054931641,3.377700090408325,2.944350004196167,2.657799959182739,,3.370800018310547,3.352400064468384,2.532350063323975,2.904500007629395,
3.695899999976158,3.531450033187866,3.377099990844727,2.948750019073486,2.647399902343750,,3.375999927520752,3.346199989318848,2.553250074386597,2.896300077438354,
3.699899999976158,3.524250030517578,3.396199941635132,2.929250001907349,2.643199920654297,,3.389300107955933,3.337599992752075,2.531250000000000,2.918800115585327,
3.703899999976158,3.511049985885620,3.389300107955933,2.929749965667725,2.653000116348267,,3.368799924850464,3.372600078582764,2.543750047683716,2.909699916839600,
3.707899999976158,3.517050027847290,3.390899896621704,2.900749921798706,2.655999898910522,,3.362099885940552,3.347399950027466,2.550950050354004,2.918400049209595,
3.711899999976158,3.499949932098389,3.385900020599365,2.923749923706055,2.648999929428101,,3.379400014877319,3.362699985504150,2.549350023269653,2.905999898910522,
3.715899999976158,3.499249935150146,3.402400016784668,2.949549913406372,2.628499984741211,,3.387200117111206,3.332499980926514,2.542449951171875,2.921299934387207,
3.72,3.477950096130371,3.379899978637695,2.909950017929077,2.647900104522705,,3.360199928283691,3.341500043869019,2.536149978637695,2.905699968338013,
3.724,3.454649925231934,3.376600027084351,2.908050060272217,2.631500005722046,,3.358500003814697,3.350399971008301,2.549849987030029,2.926599979400635,
3.728,3.440850019454956,3.363600015640259,2.911149978637695,2.629199981689453,,3.386800050735474,3.346600055694580,2.539649963378906,2.919399976730347,
3.732,3.491349935531616,3.332700014114380,2.916549921035767,2.633199930191040,,3.360399961471558,3.313499927520752,2.522449970245361,2.849100112915039,
3.736,3.468250036239624,3.337399959564209,2.930350065231323,2.618299961090088,,3.349900007247925,3.334399938583374,2.531749963760376,2.879499912261963,
3.74,3.445450067520142,3.355900049209595,2.923049926757813,2.572299957275391,,3.359299898147583,3.340899944305420,2.554150104522705,2.900000095367432,
3.744,3.458349943161011,3.348000049591064,2.889450073242188,2.559299945831299,,3.340199947357178,3.339400053024292,2.529350042343140,2.902899980545044,
3.748,3.467449903488159,3.338000059127808,2.899349927902222,2.626100063323975,,3.346800088882446,3.340600013732910,2.496449947357178,2.916899919509888,
3.752,3.452650070190430,3.338399887084961,2.922250032424927,2.645299911499023,,3.352799892425537,3.365000009536743,2.519649982452393,2.911400079727173,
3.756,3.454550027847290,3.365999937057495,2.908550024032593,2.646899938583374,,3.340600013732910,3.334399938583374,2.511850118637085,2.896899938583374,
3.76,3.446549892425537,3.331799983978271,2.926549911499023,2.586499929428101,,3.336100101470947,3.307399988174438,2.526149988174438,2.887399911880493,
3.764,3.419049978256226,3.344399929046631,2.920949935913086,2.589600086212158,,3.319000005722046,3.327199935913086,2.537050008773804,2.855700016021729,
3.768,3.431050062179565,3.363100051879883,2.903549909591675,2.609999895095825,,3.326100111007690,3.334599971771240,2.510649919509888,2.863800048828125,
3.772,3.450449943542480,3.344899892807007,2.887350082397461,2.587399959564209,,3.339299917221069,3.299200057983398,2.508049964904785,2.873399972915649,
3.776,3.450050115585327,3.338399887084961,2.895849943161011,2.605600118637085,,3.337300062179565,3.291100025177002,2.479249954223633,2.890399932861328,
3.78,3.494050025939941,3.319999933242798,2.886549949645996,2.621200084686279,,3.346800088882446,3.300199985504150,2.495049953460693,2.880100011825562,
3.784,3.482850074768066,3.323699951171875,2.886450052261353,2.616800069808960,,3.356300115585327,3.309700012207031,2.512949943542480,2.851099967956543,
3.788,3.475250005722046,3.341200113296509,2.867449998855591,2.596699953079224,,3.362699985504150,3.309700012207031,2.526249885559082,2.855700016021729,
3.792,3.469449996948242,3.341200113296509,2.840450048446655,2.590600013732910,,3.358200073242188,3.355200052261353,2.530349969863892,2.888999938964844,
3.796,3.473449945449829,3.328799962997437,2.865449905395508,2.600800037384033,,3.360500097274780,3.375600099563599,2.514450073242188,2.922300100326538,
3.7998999999761582,3.448250055313110,3.353600025177002,2.898050069808960,2.583600044250488,,3.345200061798096,3.325900077819824,2.523750066757202,2.904799938201904,
3.8038999999761582,3.440150022506714,3.354000091552734,2.879250049591064,2.568000078201294,,3.334100008010864,3.308000087738037,2.523849964141846,2.880599975585938,
3.8078999999761582,3.453049898147583,3.340899944305420,2.872550010681152,2.590300083160400,,3.355999946594238,3.359699964523315,2.542449951171875,2.908699989318848,
3.8118999999761582,3.485349893569946,3.325500011444092,2.864749908447266,2.601300001144409,,3.357100009918213,3.332900047302246,2.533250093460083,2.878900051116943,
3.8158999999761583,3.460150003433228,3.332499980926514,2.864049911499023,2.591099977493286,,3.356699943542480,3.315200090408325,2.511049985885620,2.879100084304810,
3.8198999999761583,3.466550111770630,3.336400032043457,2.866349935531616,2.586699962615967,,3.345999956130981,3.321300029754639,2.487649917602539,2.890300035476685,
3.8238999999761583,3.479449987411499,3.329900026321411,2.869549989700317,2.574800014495850,,3.335999965667725,3.321300029754639,2.511049985885620,2.911600112915039,
3.8278999999761583,3.450449943542480,3.331799983978271,2.901750087738037,2.588700056076050,,3.328500032424927,3.323899984359741,2.554949998855591,2.884999990463257,
3.8318999999761583,3.449949979782104,3.348000049591064,2.898950099945068,2.601599931716919,,3.357300043106079,3.320800065994263,2.521150112152100,2.897599935531616,
3.8358999999761583,3.434050083160400,3.371299982070923,2.899349927902222,2.567300081253052,,3.350899934768677,3.337300062179565,2.502650022506714,2.876199960708618,
3.8398999999761583,3.467750072479248,3.305599927902222,2.935250043869019,2.602999925613403,,3.341399908065796,3.352799892425537,2.491750001907349,2.866499900817871,
3.8438999999761583,3.481750011444092,3.354799985885620,2.899349927902222,2.599299907684326,,3.346100091934204,3.307600021362305,2.490449905395508,2.895900011062622,
3.8478999999761583,3.485549926757813,3.343699932098389,2.880249977111816,2.618400096893311,,3.349699974060059,3.303400039672852,2.505350112915039,2.886399984359741,
3.8518999999761583,3.466749906539917,3.309000015258789,2.843849897384644,2.577399969100952,,3.363500118255615,3.285900115966797,2.503950119018555,2.889899969100952,
3.8558999999761583,3.447249889373779,3.316099882125854,2.858050107955933,2.581799983978271,,3.355400085449219,3.282799959182739,2.516050100326538,2.894999980926514,
3.8598999999761583,3.436049938201904,3.330100059509277,2.871949911117554,2.610699892044067,,3.319000005722046,3.261600017547607,2.502249956130981,2.853199958801270,
3.8638999999761583,3.457550048828125,3.315900087356567,2.849950075149536,2.584899902343750,,3.330699920654297,3.267299890518188,2.502650022506714,2.864399909973145,
3.8678999999761583,3.475049972534180,3.307300090789795,2.875849962234497,2.574300050735474,,3.325000047683716,3.279500007629395,2.500449895858765,2.883100032806396,
3.8718999999761583,3.426650047302246,3.306400060653687,2.887249946594238,2.584700107574463,,3.350899934768677,3.298799991607666,2.499850034713745,2.866100072860718,
3.8758999999761583,3.421849966049194,3.287800073623657,2.903549909591675,2.581899881362915,,3.336199998855591,3.282500028610229,2.523050069808960,2.865299940109253,
3.88,3.433350086212158,3.317199945449829,2.875849962234497,2.572400093078613,,3.349100112915039,3.284699916839600,2.525049924850464,2.875799894332886,
3.884,3.446249961853027,3.336800098419189,2.871850013732910,2.568300008773804,,3.330800056457520,3.314800024032593,2.506150007247925,2.893199920654297,
3.888,3.446350097656250,3.318900108337402,2.867350101470947,2.567600011825562,,3.333800077438354,3.319600105285645,2.501849889755249,2.873699903488159,
3.892,3.410249948501587,3.327600002288818,2.901550054550171,2.550899982452393,,3.318099975585938,3.322999954223633,2.483850002288818,2.877399921417236,
3.896,3.406150102615356,3.305299997329712,2.908750057220459,2.561500072479248,,3.310899972915649,3.290299892425537,2.498749971389771,2.880899906158447,
3.9,3.421849966049194,3.299499988555908,2.905649900436401,2.564699888229370,,3.320399999618530,3.341099977493286,2.517250061035156,2.857899904251099,
3.904,3.406850099563599,3.345599889755249,2.888750076293945,2.564300060272217,,3.312900066375732,3.332700014114380,2.525350093841553,2.858299970626831,
3.908,3.410150051116943,3.288899898529053,2.881949901580811,2.556999921798706,,3.311700105667114,3.309299945831299,2.498749971389771,2.856499910354614,
3.912,3.417150020599365,3.301700115203857,2.867150068283081,2.594500064849854,,3.353199958801270,3.313699960708618,2.492049932479858,2.826999902725220,
3.916,3.432950019836426,3.341300010681152,2.854350090026855,2.590600013732910,,3.339799880981445,3.340899944305420,2.482749938964844,2.831000089645386,
3.92,3.445549964904785,3.334199905395508,2.866050004959106,2.593600034713745,,3.323100090026855,3.336100101470947,2.494349956512451,2.857300043106079,
3.924,3.429949998855591,3.341399908065796,2.858649969100952,2.585400104522705,,3.361000061035156,3.324300050735474,2.512650012969971,2.891999959945679,
3.928,3.440449953079224,3.336699962615967,2.882849931716919,2.584399938583374,,3.365799903869629,3.319200038909912,2.499550104141235,2.905499935150146,
3.932,3.442349910736084,3.337800025939941,2.878649950027466,2.576800107955933,,3.356800079345703,3.330800056457520,2.511549949645996,2.901099920272827,
3.936,3.436749935150146,3.356899976730347,2.871150016784668,2.589499950408936,,3.357399940490723,3.316400051116943,2.498250007629395,2.872499942779541,
3.94,3.445349931716919,3.328900098800659,2.898750066757202,2.600699901580811,,3.376600027084351,3.327600002288818,2.495549917221069,2.895499944686890,
3.944,3.448250055313110,3.360500097274780,2.858850002288818,2.577399969100952,,3.376800060272217,3.371500015258789,2.505949974060059,2.888999938964844,
3.948,3.449749946594238,3.370199918746948,2.864049911499023,2.581000089645386,,3.378799915313721,3.360399961471558,2.487649917602539,2.878900051116943,
3.952,3.441649913787842,3.385900020599365,2.892149925231934,2.595099925994873,,3.379100084304810,3.345099925994873,2.503550052642822,2.876300096511841,
3.956,3.422450065612793,3.338700056076050,2.892149925231934,2.588399887084961,,3.384799957275391,3.352299928665161,2.493849992752075,2.883300065994263,
3.959899999976158,3.428149938583374,3.310499906539917,2.860549926757813,2.611399888992310,,3.390799999237061,3.357100009918213,2.513050079345703,2.886300086975098,
3.963899999976158,3.443650007247925,3.342099905014038,2.864949941635132,2.593800067901611,,3.368200063705444,3.343800067901611,2.532449960708618,2.904799938201904,
3.967899999976158,3.446549892425537,3.338000059127808,2.869649887084961,2.591399908065796,,3.362900018692017,3.355000019073486,2.513350009918213,2.900099992752075,
3.971899999976158,3.438649892807007,3.338200092315674,2.891050100326538,2.579799890518188,,3.357399940490723,3.332299947738647,2.497950077056885,2.889400005340576,
3.975899999976158,3.409349918365479,3.314899921417236,2.876950025558472,2.585400104522705,,3.335799932479858,3.355499982833862,2.532449960708618,2.870500087738037,
3.979899999976158,3.399349927902222,3.307300090789795,2.875149965286255,2.584100008010864,,3.380599975585938,3.382499933242798,2.538650035858154,2.889499902725220,
3.983899999976158,3.392149925231934,3.352999925613403,2.885550022125244,2.601799964904785,,3.397099971771240,3.366600036621094,2.518450021743774,2.897900104522705,
3.987899999976158,3.405750036239624,3.353699922561646,2.894949913024902,2.597599983215332,,3.395400047302246,3.339900016784668,2.540149927139282,2.924700021743774,
3.991899999976158,3.445749998092651,3.308099985122681,2.905750036239624,2.566600084304810,,3.425199985504150,3.359999895095825,2.550950050354004,2.914599895477295,
3.995899999976158,3.435349941253662,3.307399988174438,2.892349958419800,2.577500104904175,,3.403000116348267,3.369800090789795,2.553250074386597,2.883500099182129,
4,3.430449962615967,3.344899892807007,2.902149915695190,2.565000057220459,,3.393899917602539,3.384399890899658,2.548449993133545,2.884200096130371,
4.004,3.417350053787231,3.334899902343750,2.907049894332886,2.584000110626221,,3.409199953079224,3.369199991226196,2.538949966430664,2.877000093460083,
4.008,3.425050020217896,3.322799921035767,2.890450000762939,2.602400064468384,,3.413800001144409,3.357399940490723,2.527250051498413,2.898799896240234,
4.012,3.409749984741211,3.326499938964844,2.936650037765503,2.588799953460693,,3.388900041580200,3.342999935150146,2.536950111389160,2.913399934768677,
4.016,3.419850111007690,3.326499938964844,2.893549919128418,2.575000047683716,,3.360599994659424,3.363899946212769,2.521250009536743,2.887399911880493,
4.02,3.422250032424927,3.304600000381470,2.881249904632568,2.599100112915039,,3.357800006866455,3.367700099945068,2.496949911117554,2.897900104522705,
4.024,3.426850080490112,3.350500106811523,2.912349939346313,2.605200052261353,,3.392899990081787,3.400700092315674,2.558449983596802,2.931799888610840,
4.028,3.434149980545044,3.338399887084961,2.909950017929077,2.609699964523315,,3.389699935913086,3.391700029373169,2.547849893569946,2.884299993515015,
4.032,3.453749895095825,3.317600011825562,2.903549909591675,2.597199916839600,,3.362400054931641,3.382100105285645,2.556550025939941,2.898900032043457,
4.036,3.443949937820435,3.346699953079224,2.894550085067749,2.591599941253662,,3.390100002288818,3.396600008010864,2.544950008392334,2.917399883270264,
4.04,3.458050012588501,3.344899892807007,2.894150018692017,2.563499927520752,,3.414299964904785,3.381999969482422,2.540250062942505,2.916399955749512,
4.044,3.454649925231934,3.339900016784668,2.884550094604492,2.566299915313721,,3.427799940109253,3.393800020217896,2.543550014495850,2.939399957656860,
4.048,3.468250036239624,3.355400085449219,2.869250059127808,2.599600076675415,,3.396300077438354,3.390899896621704,2.547149896621704,2.924599885940552,
4.052,3.447350025177002,3.307800054550171,2.870150089263916,2.608500003814697,,3.411999940872192,3.407599925994873,2.551350116729736,2.952100038528442,
4.056,3.426650047302246,3.285099983215332,2.862349987030029,2.575200080871582,,3.409899950027466,3.398699998855591,2.538249969482422,2.930700063705444,
4.06,3.396650075912476,3.285799980163574,2.886650085449219,2.585099935531616,,3.417599916458130,3.381599903106689,2.539649963378906,2.912499904632568,
4.064,3.447750091552734,3.317600011825562,2.890949964523315,2.569799900054932,,3.427500009536743,3.397799968719482,2.559050083160400,2.902400016784668,
4.068,3.433749914169312,3.329200029373169,2.878550052642822,2.589499950408936,,3.398900032043457,3.401599884033203,2.529550075531006,2.922300100326538,
4.072,3.442349910736084,3.350500106811523,2.861550092697144,2.584399938583374,,3.395999908447266,3.385999917984009,2.526149988174438,2.916899919509888,
4.076,3.418649911880493,3.320399999618530,2.930350065231323,2.581000089645386,,3.406100034713745,3.384399890899658,2.609649896621704,2.937999963760376,
4.079899999976158,3.391249895095825,3.308399915695190,2.882349967956543,2.609200000762939,,3.423399925231934,3.387500047683716,2.592550039291382,2.926899909973145,
4.0838999999761585,3.409549951553345,3.308799982070923,2.883850097656250,2.633399963378906,,3.447400093078613,3.395699977874756,2.581949949264526,2.952500104904175,
4.087899999976158,3.444649934768677,3.308300018310547,2.900150060653687,2.634000062942505,,3.425600051879883,3.371900081634521,2.543950080871582,2.937900066375732,
4.0918999999761585,3.465549945831299,3.313800096511841,2.886850118637085,2.625200033187866,,3.432399988174438,3.398200035095215,2.548949956893921,2.948800086975098,
4.095899999976158,3.438950061798096,3.335999965667725,2.885050058364868,2.603100061416626,,3.413399934768677,3.403100013732910,2.564349889755249,2.919800043106079,
4.0998999999761585,3.450350046157837,3.351999998092651,2.896749973297119,2.591000080108643,,3.400899887084961,3.382800102233887,2.556950092315674,2.922899961471558,
4.103899999976158,3.468149900436401,3.339600086212158,2.919549942016602,2.618599891662598,,3.460299968719482,3.407900094985962,2.554450035095215,2.959800004959106,
4.1078999999761585,3.462850093841553,3.332900047302246,2.905250072479248,2.634000062942505,,3.419600009918213,3.416699886322021,2.541249990463257,2.933599948883057,
4.111899999976158,3.459150075912476,3.340699911117554,2.912149906158447,2.628999948501587,,3.394000053405762,3.434099912643433,2.544049978256226,2.897099971771240,
4.1158999999761585,3.455950021743774,3.338000059127808,2.892450094223022,2.604500055313110,,3.420500040054321,3.376699924468994,2.535150051116943,2.909699916839600,
4.119899999976158,3.479249954223633,3.358900070190430,2.863950014114380,2.598400115966797,,3.413800001144409,3.393500089645386,2.567850112915039,2.916199922561646,
4.1238999999761585,3.465450048446655,3.368499994277954,2.906949996948242,2.615799903869629,,3.423399925231934,3.409499883651733,2.558749914169312,2.896399974822998,
4.127899999976158,3.462949991226196,3.367700099945068,2.945749998092651,2.634099960327148,,3.378499984741211,3.370800018310547,2.513350009918213,2.918499946594238,
4.1318999999761585,3.464849948883057,3.338200092315674,2.906349897384644,2.589900016784668,,3.378499984741211,3.349299907684326,2.512150049209595,2.904000043869019,
4.135899999976158,3.473750114440918,3.336600065231323,2.904350042343140,2.576999902725220,,3.374700069427490,3.354199886322021,2.521450042724609,2.914000034332275,
4.1398999999761585,3.492749929428101,3.331300020217896,2.889349937438965,2.580100059509277,,3.398799896240234,3.313499927520752,2.505350112915039,2.891999959945679,
4.143899999976158,3.478149890899658,3.363100051879883,2.872050046920776,2.619800090789795,,3.394099950790405,3.352699995040894,2.502850055694580,2.896600008010864,
4.1478999999761585,3.493849992752075,3.350500106811523,2.875550031661987,2.601500034332275,,3.357800006866455,3.353499889373779,2.503950119018555,2.877500057220459,
4.151899999976158,3.464349985122681,3.334000110626221,2.884449958801270,2.628099918365479,,3.359699964523315,3.330600023269653,2.516149997711182,2.880300045013428,
4.1558999999761586,3.506150007247925,3.335299968719482,2.905250072479248,2.602200031280518,,3.342700004577637,3.349699974060059,2.514450073242188,2.895200014114380,
4.16,3.495749950408936,3.322499990463257,2.901449918746948,2.614000082015991,,3.376899957656860,3.327300071716309,2.473850011825562,2.879800081253052,
4.164,3.477349996566772,3.346299886703491,2.902450084686279,2.586600065231323,,3.396399974822998,3.317500114440918,2.472949981689453,2.895100116729736,
4.168,3.465250015258789,3.335900068283081,2.893949985504150,2.573199987411499,,3.380599975585938,3.332600116729736,2.518749952316284,2.909699916839600,
4.172,3.452250003814697,3.317899942398071,2.847349882125854,2.585900068283081,,3.396699905395508,3.320100069046021,2.497750043869019,2.914000034332275,
4.176,3.482949972152710,3.311199903488159,2.867150068283081,2.579999923706055,,3.418100118637085,3.338599920272827,2.525449991226196,2.934999942779541,
4.18,3.481549978256226,3.309499979019165,2.899049997329712,2.597199916839600,,3.416800022125244,3.343400001525879,2.546449899673462,2.926300048828125,
4.184,3.477149963378906,3.313100099563599,2.876250028610229,2.578099966049194,,3.415299892425537,3.338999986648560,2.533950090408325,2.914999961853027,
4.188,3.454449892044067,3.321099996566772,2.863950014114380,2.575700044631958,,3.412899971008301,3.368400096893311,2.521250009536743,2.884999990463257,
4.192,3.455950021743774,3.344599962234497,2.852950096130371,2.588799953460693,,3.378499984741211,3.367599964141846,2.560450077056885,2.931499958038330,
4.196,3.477649927139282,3.345999956130981,2.899149894714355,2.582999944686890,,3.381900072097778,3.355400085449219,2.551049947738647,2.918600082397461,
4.2,3.475850105285645,3.351500034332275,2.905950069427490,2.590899944305420,,3.392100095748901,3.357800006866455,2.551350116729736,2.882100105285645,
4.204,3.483850002288818,3.347199916839600,2.879650115966797,2.608400106430054,,3.405900001525879,3.361900091171265,2.535249948501587,2.871599912643433,
4.208,3.482450008392334,3.342400074005127,2.911950111389160,2.604099988937378,,3.404000043869019,3.378999948501587,2.528450012207031,2.884099960327148,
4.212,3.467750072479248,3.332099914550781,2.907150030136108,2.604199886322021,,3.409300088882446,3.383599996566772,2.519550085067749,2.891499996185303,
4.216,3.468149900436401,3.352200031280518,2.891849994659424,2.595400094985962,,3.392199993133545,3.368400096893311,2.521650075912476,2.851300001144409,
4.22,3.482450008392334,3.349100112915039,2.865050077438354,2.569799900054932,,3.405299901962280,3.363100051879883,2.534049987792969,2.915400028228760,
4.224,3.431449890136719,3.329900026321411,2.920949935913086,2.610800027847290,,3.397700071334839,3.363899946212769,2.515650033950806,2.919699907302856,
4.228,3.461750030517578,3.332700014114380,2.926450014114380,2.610300064086914,,3.384099960327148,3.336899995803833,2.518349885940552,2.895499944686890,
4.232,3.490950107574463,3.371000051498413,2.892450094223022,2.591399908065796,,3.382600069046021,3.344399929046631,2.508450031280518,2.865200042724609,
4.236,3.472850084304810,3.341300010681152,2.875449895858765,2.568799972534180,,3.370300054550171,3.344700098037720,2.508049964904785,2.868599891662598,
4.239899999976158,3.465250015258789,3.352499961853027,2.907749891281128,2.589200019836426,,3.347100019454956,3.359899997711182,2.514149904251099,2.854300022125244,
4.243899999976158,3.498450040817261,3.392899990081787,2.927949905395508,2.624500036239624,,3.362299919128418,3.320699930191040,2.476949930191040,2.852499961853027,
4.247899999976158,3.513950109481812,3.361099958419800,2.871249914169312,2.625000000000000,,3.371900081634521,3.340199947357178,2.496350049972534,2.850300073623657,
4.251899999976158,3.516550064086914,3.352499961853027,2.903949975967407,2.604399919509888,,3.400500059127808,3.334599971771240,2.501650094985962,2.851099967956543,
4.255899999976158,3.500449895858765,3.326200008392334,2.927150011062622,2.619699954986572,,3.373399972915649,3.333800077438354,2.493849992752075,2.894799947738647,
4.259899999976158,3.495150089263916,3.333100080490112,2.896049976348877,2.626600027084351,,3.397300004959106,3.346699953079224,2.517950057983398,2.879499912261963,
4.263899999976158,3.477649927139282,3.370899915695190,2.888750076293945,2.611099958419800,,3.371799945831299,3.352499961853027,2.506350040435791,2.868799924850464,
4.267899999976158,3.461349964141846,3.379199981689453,2.893749952316284,2.624399900436401,,3.406899929046631,3.351999998092651,2.519150018692017,2.881799936294556,
4.271899999976158,3.484349966049194,3.349499940872192,2.895550012588501,2.620599985122681,,3.388900041580200,3.370599985122681,2.514549970626831,2.896199941635132,
4.275899999976158,3.492850065231323,3.373800039291382,2.884550094604492,2.636600017547607,,3.380700111389160,3.381299972534180,2.499449968338013,2.917000055313110,
